"state","id","category","title","body","amenities","bathrooms","bedrooms","currency","fee","has_photo","pets_allowed","price","price_display","price_type","square_feet","address","cityname","latitude","longitude","source","time","Average_Income","Percent_Change"
"AR",5668621068,"housing/rent/apartment","Two BR 1111 Stadium Drive","This unit is located at 1111 Stadium Drive, Fayetteville, 72701, ARMonthly rental rates range from $1550 - $2520We have two - four beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Dishwasher- Furnished- In-Unit Laundry- Controlled Access- Fitness facilities- Handicapped access- A-c","Cable or Satellite,Clubhouse,Dishwasher,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1550,"$1,550","Monthly",1087,"1111 Stadium Dr","Fayetteville",36.0785,-94.1531,"RentLingo",1577359036,"$51,787","2.3%"
"AR",5668627564,"housing/rent/apartment","Two BR 100 Commercial Park Ct","This unit is located at 100 Commercial Park Ct, Maumelle, 72113, ARMonthly rental rates range from $660 - $1139We have two - three beds units available for rent","Dishwasher,Internet Access,Parking,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",660,"$660","Monthly",908,"100 Commercial Park Court","Maumelle",34.8523,-92.4058,"RentLingo",1577359473,"$51,787","2.3%"
"AR",5668621076,"housing/rent/apartment","Two BR 1211 N. James St.","This unit is located at 1211 N. James St., Fayetteville, 72701, ARMonthly rental rates range from $669 - $739We have two - four beds units available for rent Apartment features include:-- Furnished- Dishwasher- Sheltered parking- Fitness facilities- Internet Included- Controlled Access- Heat Included- Balcony, Deck, Patio","Cable or Satellite,Dishwasher,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",739,"$739","Monthly",774,"1211 N James St","Fayetteville",36.0785,-94.1531,"RentLingo",1577359037,"$51,787","2.3%"
"AR",5668636001,"housing/rent/apartment","Three BR 10509 Meandering Way","This unit is located at 10509 Meandering Way, Fort Smith, 72903, ARMonthly rental rates range from $1250We have 3 beds units available for rent","Parking,Storage,Washer Dryer",2,3,"USD","No","Thumbnail","None",1250,"$1,250","Monthly",2628,"10509 Meandering Way","Fort Smith",35.358,-94.3964,"RentLingo",1577360079,"$51,787","2.3%"
"AR",5668621073,"housing/rent/apartment","One BR 1225 W. Mt. Comfort Road","This unit is located at 1225 W. Mt. Comfort Road, Fayetteville, 72703, ARMonthly rental rates range from $650 - $1497We have one - four beds units available for rent Apartment features include:-- Fireplace- In-Unit Laundry- On Bus Line- Balcony, Deck, Patio- Refrigerator- Fitness facilities- Dishwasher- Air conditioned","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Tennis",1,1,"USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",415,"1225 W Mount Comfort Rd","Fayetteville",36.0785,-94.1531,"RentLingo",1577359036,"$51,787","2.3%"
"AR",5668633888,"housing/rent/apartment","Three BR 3603 SW Picasso Blvd","This unit is located at 3603 SW Picasso Blvd, Bentonville, 72712, ARMonthly rental rates range from $1795We have 3 beds units available for rent","Fireplace,Patio/Deck,Wood Floors",2,3,"USD","No","Thumbnail","Cats,Dogs",1795,"$1,795","Monthly",1800,"3603 SW Picasso Boulevard","Bentonville",36.3741,-94.2105,"RentLingo",1577359941,"$51,787","2.3%"
"AR",5668609921,"housing/rent/apartment","One BR 6400 The Divide Parkway","This unit is located at 6400 The Divide Parkway, Little Rock, 72223, ARMonthly rental rates range from $858 - $1025We have one - two beds units available for rent Apartment features include:-- Pool- Storage- Fitness facilities- Balcony, Deck, Patio- Dishwasher- A/c- Refrigerator- In-Unit Laundry","Dishwasher,Patio/Deck,Pool,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",858,"$858","Monthly",681,"6400 The Divide Parkway","Little Rock",34.7264,-92.348,"RentLingo",1577358295,"$51,787","2.3%"
"AR",5668633258,"housing/rent/apartment","Three BR 2970 W Old Farmington Rd","This unit is located at 2970 W Old Farmington Rd, Fayetteville, 72704, ARMonthly rental rates range from $1350We have 3 beds units available for rent","Parking,Washer Dryer",2,3,"USD","No","Thumbnail","None",1350,"$1,350","Monthly",1595,"2970 W Old Farmington Road","Fayetteville",36.0785,-94.1531,"RentLingo",1577359901,"$51,787","2.3%"
"AR",5668622786,"housing/rent/apartment","One BR 400 North University","This unit is located at 400 North University, Little Rock, 72205, ARMonthly rental rates range from $950 - $1350We have one - three beds units available for rent Apartment features include:-- Surface Parking- Dishwasher- On-Site Laundry- Air conditioner- Fitness facilities- Sheltered parking- In-Unit Laundry- Controlled Access","Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",950,"$950","Monthly",745,"400 North University","Little Rock",34.7264,-92.348,"RentLingo",1577359137,"$51,787","2.3%"
"AR",5668621062,"housing/rent/apartment","One BR 3127 W Jewell Rd","This unit is located at 3127 W Jewell Rd, Fayetteville, 72701, ARMonthly rental rates range from $650 - $755We have one - two beds units available for rent Apartment features include:-- Dishwasher- On Bus Line- In-Unit Laundry- Handicapped access- Balcony, Deck, Patio- A-c- Storage- Refrigerator","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",650,"$650","Monthly",660,"3127 W Jewell Road","Fayetteville",36.0785,-94.1531,"RentLingo",1577359036,"$51,787","2.3%"
"AR",5668621094,"housing/rent/apartment","One BR 1021 S. Razorback Road","This unit is located at 1021 S. Razorback Road, Fayetteville, 72701, ARMonthly rental rates range from $744 - $844We have one - two beds units available for rent Apartment features include:-- Dishwasher- Fitness facilities- A/c- Surface Parking- Refrigerator- Balcony, Deck, Patio- On Bus Line- In-Unit Laundry","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",744,"$744","Monthly",760,"1021 S Razorback Rd","Fayetteville",36.0785,-94.1531,"RentLingo",1577359038,"$51,787","2.3%"
"AR",5668625414,"housing/rent/apartment","One BR 164 Thornton Ferry Rd","This unit is located at 164 Thornton Ferry Rd, Hot Springs, 71913, ARMonthly rental rates range from $590 - $750We have one - three beds units available for rent Apartment features include:-- In-Unit Laundry- Dishwasher- Controlled Access- Sheltered parking- Refrigerator- Fitness facilities- Air conditioner- Garbage Disposal","Cable or Satellite,Dishwasher,Garbage Disposal,Gated,Parking,Pool,Refrigerator,View",1,1,"USD","No","Thumbnail","Cats,Dogs",590,"$590","Monthly",748,"164 Thornton Ferry Road","Hot Springs",34.4637,-93.0653,"RentLingo",1577359313,"$51,787","2.3%"
"AR",5668627569,"housing/rent/apartment","One BR 5500 Highland Dr","This unit is located at 5500 Highland Dr, Little Rock, 72223, ARMonthly rental rates range from $794 - $845We have one - three beds units available for rent","Dishwasher,Parking,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",794,"$794","Monthly",675,"5500 Highland Drive","Little Rock",34.7264,-92.348,"RentLingo",1577359474,"$51,787","2.3%"
"AZ",5668623442,"housing/rent/apartment","One BR 425 W Paseo Redondo","This unit is located at 425 W Paseo Redondo, Tucson, 85701, AZMonthly rental rates range from $990 - $1181We have one - two beds units available for rent Apartment features include:-- Air conditioned- Storage- Furnished- On Bus Line- Sheltered parking- Surface Parking- Balcony, Deck, Patio- Controlled Access","Cable or Satellite,Elevator,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",990,"$990","Monthly",890,"425 W Paseo Redondo","Tucson",32.2264,-110.9438,"RentLingo",1577359177,"$56,667","2.13%"
"AZ",5668625331,"housing/rent/apartment","Four BR 16174 W Hope Drive","This unit is located at 16174 W Hope Drive, Surprise, 85379, AZMonthly rental rates range from $1525We have 4 beds units available for rent Apartment features include:-- Central A / C- Overhead fans- Balcony, Deck, Patio- Microwave- Dishwasher- Garage - Attached- Garbage Disposal- Refrigerator","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1525,"$1,525","Monthly",2065,"16174 W Hope Dr","Surprise",33.632,-112.3522,"RentLingo",1577359307,"$56,667","2.13%"
"AZ",5668611375,"housing/rent/apartment","One BR 3848 North 3rd Ave.","This unit is located at 3848 North third Ave., Phoenix, 85013, AZMonthly rental rates range from $1110 - $1670We have one - three beds units available for rent Apartment features include:-- Storage- Fitness facilities- Dishwasher- Pool- Sheltered parking","Dishwasher,Parking,Pool,Storage",1,1,"USD","No","Thumbnail","Cats,Dogs",1110,"$1,110","Monthly",752,"3848 North 3rd Avenue","Phoenix",33.5178,-112.0848,"RentLingo",1577358414,"$56,667","2.13%"
"AZ",5668625154,"housing/rent/apartment","Four BR 7003 W Saint Charles Avenue","This unit is located at 7003 W Saint Charles Avenue, Laveen, 85339, AZMonthly rental rates range from $1549We have 4 beds units available for rent Apartment features include:-- Dishwasher- Hardwood flooring- Overhead fans- Central A / C- Microwave- Balcony, Deck, Patio- Garbage Disposal- Refrigerator","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",2,4,"USD","No","Thumbnail","Cats,Dogs",1549,"$1,549","Monthly",2598,"7003 W Saint Charles Ave","Laveen",33.3526,-112.1976,"RentLingo",1577359296,"$56,667","2.13%"
"AZ",5668611423,"housing/rent/apartment","One BR 16636 N. 58th St.","This unit is located at 16636 N. 58th St., Scottsdale, 85254, AZMonthly rental rates range from $1170 - $1360We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- Pool","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1170,"$1,170","Monthly",725,"16636 N 58th St","Scottsdale",33.5783,-111.8902,"RentLingo",1577358417,"$56,667","2.13%"
"AZ",5668628766,"housing/rent/apartment","One BR 8245 N 27th Ave","Desert Lakes Apartments have been independently owned and operated in the Phoenix Area for the last 20 yrs. The maintenance team lives on-site and is always available to assist residents. All of these luxurious homes come with their own cloths washer and drier sets!","Washer Dryer",1,1,"USD","No","Thumbnail","Cats,Dogs",849,"$849","Monthly",654,"8245 N 27th Avenue","Phoenix",33.5178,-112.0848,"RentLingo",1577359568,"$56,667","2.13%"
"AZ",5668611416,"housing/rent/apartment","Studio apartment 330 East Roosevelt Street","This unit is located at 330 East Roosevelt Street, Phoenix, 85004, AZMonthly rental rates range from $1365 - $1470We have studio - 1 beds units available for rent Apartment features include:-- Fitness facilities- Sheltered parking- Pool","Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1365,"$1,365","Monthly",617,"330 East Roosevelt St","Phoenix",33.5178,-112.0848,"RentLingo",1577358417,"$56,667","2.13%"
"AZ",5668616696,"housing/rent/apartment","One BR 201 S Kolb Road","This unit is located at 201 S Kolb Road, Tucson, 85710, AZMonthly rental rates range from $685 - $870We have one - two beds units available for rent Apartment features include:-- On Bus Line- A-c- Refrigerator- Balcony, Deck, Patio- On-Site Laundry- Surface Parking- Garbage Disposal- Sheltered parking","Garbage Disposal,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",685,"$685","Monthly",566,"201 S Kolb Rd","Tucson",32.2182,-110.8408,"RentLingo",1577358743,"$56,667","2.13%"
"AZ",5668616671,"housing/rent/apartment","One BR 7730 E. Broadway","This unit is located at 7730 E. Broadway, Tucson, 85710, AZMonthly rental rates range from $595 - $769We have one - two beds units available for rent Apartment features include:-- Pool- On-Site Laundry- A-c- Refrigerator- Sheltered parking- Balcony, Deck, Patio- Heat Included- Walk in Closets","Clubhouse,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1,1,"USD","No","Thumbnail","Cats,Dogs",595,"$595","Monthly",618,"7730 E Broadway","Tucson",32.2264,-110.9438,"RentLingo",1577358742,"$56,667","2.13%"
"AZ",5668616955,"housing/rent/apartment","One BR 3825 Anthem Way","This unit is located at 3825 Anthem Way, Anthem, 85086, AZMonthly rental rates range from $1045 - $1610We have one - three beds units available for rent Apartment features include:-- Business facility- Sheltered parking- On Bus Line- Dishwasher- Fitness facilities","Dishwasher,Parking",1,1,"USD","No","Thumbnail","Cats,Dogs",1045,"$1,045","Monthly",915,"3825 Anthem Way","Anthem",33.8335,-112.1292,"RentLingo",1577358759,"$56,667","2.13%"
"AZ",5668626389,"housing/rent/apartment","Two BR 4229 N 17th St","This unit is located at 4229 N 17th St, Phoenix, 85016, AZMonthly rental rates range from $1495We have 2 beds units available for rent","Dishwasher,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1495,"$1,495","Monthly",920,"4229 N 17th St","Phoenix",33.5178,-112.0848,"RentLingo",1577359371,"$56,667","2.13%"
"AZ",5664577238,"housing/rent/apartment","Three BR 2337 E Juanita Avenue","This unit is located at 2337 E Juanita Avenue, Mesa, 85204, AZMonthly rental rates range from $1599We have 3 beds units available for rent Apartment available amenities:-- carpeting- Central A / C- Balcony, Deck, Patio- Garbage Disposal- Dishwasher- Refrigerator- Overhead fans- Sheltered parking","Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1599,"$1,599","Monthly",1326,"2337 E Juanita Ave","Mesa",33.4146,-111.766,"RentLingo",1577015541,"$56,667","2.13%"
"AZ",5664577205,"housing/rent/apartment","Two BR 7331 W Mountain View Road","This unit is located at 7331 W Mountain View Road, Peoria, 85345, AZMonthly rental rates range from $1199We have 2 beds units available for rent Apartment available amenities:-- Central A / C- Garbage Disposal- Overhead fans- Refrigerator- Hard wood floors- carpeting- Balcony, Deck, Patio- Dishwasher","Dishwasher,Garbage Disposal,Patio/Deck,Refrigerator",1,2,"USD","No","Thumbnail","Cats,Dogs",1199,"$1,199","Monthly",1075,"7331 W Mountain View Rd","Peoria",33.6047,-112.2456,"RentLingo",1577015539,"$56,667","2.13%"
"AZ",5668621903,"housing/rent/apartment","Two BR 3500 N Sabino Canyon Rd","This unit is located at 3500 N Sabino Canyon Rd, Tucson, 85750, AZMonthly rental rates range from $1442 - $1674We have two - three beds units available for rent Apartment features include:-- Garbage Disposal- Air conditioner- Pool- Dishwasher- Sheltered parking- In-Unit Laundry- Balcony, Deck, Patio- Refrigerator","Alarm,Cable or Satellite,Dishwasher,Garbage Disposal,Gated,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1442,"$1,442","Monthly",965,"3500 N Sabino Canyon Road","Tucson",32.2264,-110.9438,"RentLingo",1577359090,"$56,667","2.13%"
"AZ",5668625145,"housing/rent/apartment","Two BR 3143 South Date Circle","This unit is located at 3143 South Date Circle, Mesa, 85210, AZMonthly rental rates range from $1549 - $1599We have two - three beds units available for rent Apartment features include:-- Overhead fans- Garage - Attached- Central A / C- carpeting- Balcony, Deck, Patio- Refrigerator- Garbage Disposal","Garbage Disposal,Patio/Deck,Refrigerator",2,2,"USD","No","Thumbnail","Cats,Dogs",1599,"$1,599","Monthly",1386,"3143 South Date Cir","Mesa",33.4146,-111.766,"RentLingo",1577359295,"$56,667","2.13%"
"AZ",5668625162,"housing/rent/apartment","Three BR 5709 N 62nd Drive","This unit is located at 5709 N 62nd Drive, Glendale, 85301, AZMonthly rental rates range from $1399We have 3 beds units available for rent Apartment features include:-- carpeting- Refrigerator- Central A / C- Garbage Disposal- Overhead fans- Fireplace- Balcony, Deck, Patio- Dishwasher","Dishwasher,Fireplace,Garbage Disposal,Patio/Deck,Refrigerator",2,3,"USD","No","Thumbnail","Cats,Dogs",1399,"$1,399","Monthly",1713,"5709 N 62nd Dr","Glendale",33.5944,-112.1837,"RentLingo",1577359296,"$56,667","2.13%"
"AZ",5668611387,"housing/rent/apartment","One BR 10002 N. 7th St.","This unit is located at 10002 N. seventh St., Phoenix, 85020, AZMonthly rental rates range from $1040 - $1130We have one - two beds units available for rent Apartment features include:-- On-Site Laundry- Fitness facilities- On Bus Line- Fireplace- Air conditioner- Sheltered parking- Pool- Dishwasher","Dishwasher,Fireplace,Parking,Pool",1,1,"USD","No","Thumbnail","Cats,Dogs",1040,"$1,040","Monthly",731,"10002 N 7th St","Phoenix",33.5178,-112.0848,"RentLingo",1577358414,"$56,667","2.13%"
